Protein ID,Gene,Protein Length,Protein Existence,Description,Protein Probability,Top Peptide Probability,MCF7Kelly10c_5 Intensity,MCF7Kelly10c_6 Intensity,MCF7Kelly10c_7 Intensity,MCF7Kelly10c_8 Intensity,MCF7Kelly1c_5 Intensity,MCF7Kelly1c_6 Intensity,MCF7Kelly1c_7 Intensity,MCF7Kelly1c_8 Intensity,MCF7Kelly2c_5 Intensity,MCF7Kelly2c_6 Intensity,MCF7Kelly2c_7 Intensity,MCF7Kelly2c_8 Intensity
O15212,PFDN6,129,1:Experimental evidence at protein level,Prefoldin subunit 6,1,0.999,103927.35,132011.97,143326.47,113451.66,12124.031,28348.035,0,0,46159.438,35150.062,24794.867,51188.562
O15213,WDR46,610,1:Experimental evidence at protein level,WD repeat-containing protein 46,0.9523,0.999,0,8564.379,0,0,0,0,0,0,0,0,0,0
O15226-2,NKRF,705,,Isoform 2 of NF-kappa-B-repressing factor,1,0.9989,10067.688,6888.6367,29723.742,13463.879,0,0,0,0,0,0,0,0
O15240,VGF,615,1:Experimental evidence at protein level,Neurosecretory protein VGF,1,0.999,57200.633,125146.88,50016.66,0,0,0,0,0,22372.695,0,15166.803,6675.366
O15254-2,ACOX3,624,,Isoform 2 of Peroxisomal acyl-coenzyme A oxidase 3,0.9524,0.999,5883.244,9999.483,8951.463,9548.146,0,0,0,0,0,0,0,0
O15258,RER1,196,1:Experimental evidence at protein level,Protein RER1,1,0.999,20686.34,23314.543,20535.637,19070.375,0,0,0,0,2871.7705,0,0,3037.5244
O15260-2,SURF4,159,,Isoform 2 of Surfeit locus protein 4,1,0.999,89574.42,92845.44,98890.97,116870.734,0,16435.066,0,15280.928,18862.928,0,18432.955,24831.18
O15269,SPTLC1,473,1:Experimental evidence at protein level,Serine palmitoyltransferase 1,1,0.999,77518.72,67787.11,105644.45,88744.27,0,0,6934.5986,0,0,28252.494,0,0
O15270,SPTLC2,562,1:Experimental evidence at protein level,Serine palmitoyltransferase 2,1,0.999,71399.3,49281.555,33950.137,19539.527,0,0,0,0,4414.297,0,0,4944.9663
O15294-3,OGT,1036,,Isoform 1 of UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,1,0.999,12835.671,24446.861,9245.605,8413.532,0,0,0,0,0,0,0,0
O15297,PPM1D,605,1:Experimental evidence at protein level,Protein phosphatase 1D,0.9997,0.9923,0,0,27137.732,0,0,0,0,0,0,0,0,0
O15305,PMM2,246,1:Experimental evidence at protein level,Phosphomannomutase 2,1,0.999,73670.94,124441.086,163213.94,109145.51,0,0,0,0,33534.45,7327.6226,0,24456.299
O15321-2,TM9SF1,489,,Isoform 2 of Transmembrane 9 superfamily member 1,1,0.999,12912.298,13981.338,11309.565,25512.809,0,0,0,0,0,0,0,0
O15327,INPP4B,924,1:Experimental evidence at protein level,Inositol polyphosphate 4-phosphatase type II,1,0.9989,0,4178.167,0,15502.76,0,0,0,0,0,0,0,0
O15347,HMGB3,200,1:Experimental evidence at protein level,High mobility group protein B3,1,0.999,184039.97,254059.86,255853.92,192801.66,26392.736,33643.242,0,0,84763.414,71446.76,42218.734,53018.066
O15355,PPM1G,546,1:Experimental evidence at protein level,Protein phosphatase 1G,1,0.999,75698.55,163727.39,174134.95,60002.684,0,13967.992,0,0,32729.367,19880.162,6260.991,23721.072
O15357,INPPL1,1258,1:Experimental evidence at protein level,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",1,0.999,6020.528,24920.424,20263.22,24512.906,0,0,0,0,0,0,0,0
O15371-3,EIF3D,533,,Isoform 3 of Eukaryotic translation initiation factor 3 subunit D,1,0.999,122805.3,212090.12,243858.12,194112.88,4084.9165,21751.812,10445.184,4211.079,49290.168,31338.758,23099.191,49546.125
O15372,EIF3H,352,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 3 subunit H,1,0.999,60168.64,236603.6,269321.5,153002.6,0,0,0,0,5337.771,9718.995,4295.799,36565.203
O15379-2,HDAC3,429,,Isoform 2 of Histone deacetylase 3,0.9898,0.999,0,0,3974.9065,0,0,0,0,0,0,0,0,0
O15382,BCAT2,392,1:Experimental evidence at protein level,"Branched-chain-amino-acid aminotransferase, mitochondrial",1,0.999,85230.4,77658.586,77435.555,97819.375,0,0,0,0,11428.857,0,0,10933.141
O15394,NCAM2,837,1:Experimental evidence at protein level,Neural cell adhesion molecule 2,1,0.999,9296.082,46617.14,0,46602.72,0,0,0,0,0,0,0,4772.6875
O15400-2,STX7,239,,Isoform 2 of Syntaxin-7,1,0.999,245556.69,91147.7,92630.04,81926.055,0,0,0,0,0,5603.5684,0,6214.336
O15446,CD3EAP,510,1:Experimental evidence at protein level,DNA-directed RNA polymerase I subunit RPA34,1,0.999,14726.52,0,8675.155,8633.616,0,0,0,0,0,0,0,0
O15460-2,P4HA2,533,,Isoform IIa of Prolyl 4-hydroxylase subunit alpha-2,0.9524,0.999,5103.5845,5095.5884,4301.2754,5402.9014,0,0,0,0,0,0,0,0
O15498,YKT6,198,1:Experimental evidence at protein level,Synaptobrevin homolog YKT6,1,0.999,42563.92,77327.69,56685.42,60347.797,0,0,0,0,5157.641,0,0,15658.036
O15511-2,ARPC5,154,,Isoform 2 of Actin-related protein 2/3 complex subunit 5,1,0.999,17926.654,75704.76,49486.062,54303.66,0,0,0,0,11055.758,0,8770.719,21260.535
O15514,POLR2D,142,1:Experimental evidence at protein level,DNA-directed RNA polymerase II subunit RPB4,0.9999,0.9983,2998.676,3229.5298,0,0,0,0,0,0,0,0,0,0
O15530-2,PDPK1,506,,Isoform 2 of 3-phosphoinositide-dependent protein kinase 1,1,0.999,0,0,29333.03,16611.986,0,0,0,0,0,0,0,0
O15533-2,TAPBP,412,,Isoform 2 of Tapasin,1,0.999,0,14181.534,26130.008,23903.041,0,0,0,0,0,0,0,0
O15551,CLDN3,220,1:Experimental evidence at protein level,Claudin-3,0.9999,0.999,28418.064,46936.86,73196.61,36914.434,8289.633,9530.266,6150.247,5527.0874,12346.453,11064,11128.809,14190.713
O43143,DHX15,795,1:Experimental evidence at protein level,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,1,0.999,586605.44,735407.5,626687.9,637976,0,52473.316,17622.469,0,93383.07,71914.64,32308.484,78465.08
O43148-2,RNMT,504,,Isoform 2 of mRNA cap guanine-N7 methyltransferase,1,0.999,8207.052,11446.415,12934.055,24885.506,0,0,0,0,0,4161.3066,0,0
O43149,ZZEF1,2961,1:Experimental evidence at protein level,Zinc finger ZZ-type and EF-hand domain-containing protein 1,0.9469,0.9901,31264.926,0,5363.212,0,0,0,0,0,0,0,0,15563.774
O43156,TTI1,1089,1:Experimental evidence at protein level,TELO2-interacting protein 1 homolog,0.9524,0.999,0,3704.9478,5346.813,3591.0552,0,0,0,0,1397.7661,0,0,1495.585
O43159,RRP8,456,1:Experimental evidence at protein level,Ribosomal RNA-processing protein 8,1,0.999,18308.033,12753.203,14663.941,12392.842,0,0,0,0,0,0,0,0
O43169,CYB5B,150,1:Experimental evidence at protein level,Cytochrome b5 type B,1,0.999,222697.02,213893.03,248673.4,227783.12,9976.733,37606.6,34171.297,29000.438,69848.23,66677.42,34379.69,56424.594
O43172-2,PRPF4,521,,Isoform 2 of U4/U6 small nuclear ribonucleoprotein Prp4,1,0.999,68367.266,83197.03,80339.71,67366.96,0,0,0,0,4186.885,0,0,0
O43175,PHGDH,533,1:Experimental evidence at protein level,D-3-phosphoglycerate dehydrogenase,1,0.999,449983.88,621932.2,816892.5,662484.06,113099.45,132480.22,0,0,206940.05,211721.95,182144.47,241205.6
O43181,NDUFS4,175,1:Experimental evidence at protein level,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",0.9424,0.9988,11095.957,0,0,0,0,0,0,0,0,0,0,0
O43237-2,DYNC1LI2,415,,Isoform 2 of Cytoplasmic dynein 1 light intermediate chain 2,1,0.999,38181.04,113439.61,66488.07,72785.64,0,4116.8584,0,0,4294.1753,0,6718.6406,17633.652
O43242,PSMD3,534,1:Experimental evidence at protein level,26S proteasome non-ATPase regulatory subunit 3,1,0.999,503666.8,599580.5,698467.7,698463.75,20241.877,40232.336,57640.465,11314.834,166893.33,88882.94,95513.96,182919.67
O43252,PAPSS1,624,1:Experimental evidence at protein level,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,1,0.999,92934.42,167807.58,241202.67,79845.05,0,0,0,0,15561.685,3964.086,5145.3994,24488.605
O43272-1,PRODH,516,,"Isoform 3 of Proline dehydrogenase 1, mitochondrial",0.9499,0.9989,0,5333.293,5299.8296,5359.155,0,0,0,0,0,0,0,2968.4546
O43290,SART1,800,1:Experimental evidence at protein level,U4/U6.U5 tri-snRNP-associated protein 1,1,0.999,90003.766,131973.2,136883.25,140162.66,0,0,0,0,3551.926,0,0,0
O43291-2,SPINT2,195,,Isoform 2 of Kunitz-type protease inhibitor 2,1,0.999,0,11745.623,0,31964.453,0,0,0,0,0,0,0,0
O43292-2,GPAA1,561,,Isoform 2 of Glycosylphosphatidylinositol anchor attachment 1 protein,0.9524,0.999,0,0,23106.195,0,0,0,0,0,0,0,0,0
O43324-2,EEF1E1,139,,Isoform 2 of Eukaryotic translation elongation factor 1 epsilon-1,1,0.999,42360.832,48193.53,56672.88,51067.77,4824.2173,0,11006.293,4399.502,16301.204,0,12972.394,18401.656
O43390-2,HNRNPR,636,,Isoform 2 of Heterogeneous nuclear ribonucleoprotein R,1,0.999,14681.081,19608.955,11578.4375,12774.3125,0,0,0,0,0,0,0,0
O43390,HNRNPR,633,1:Experimental evidence at protein level,Heterogeneous nuclear ribonucleoprotein R,1,0.999,493146.97,525322.25,613766.75,562074.6,17514.867,58660.496,56846.87,35403.08,111891.85,90442.17,64605.453,107382.3
O43395,PRPF3,683,1:Experimental evidence at protein level,U4/U6 small nuclear ribonucleoprotein Prp3,1,0.999,74958.336,103908.19,123197.484,101640.56,0,0,0,0,7626.1006,0,6659.005,8723.003
O43396,TXNL1,289,1:Experimental evidence at protein level,Thioredoxin-like protein 1,1,0.999,71288.51,155566.39,145978.62,97413.85,0,15474.031,3781.5195,0,51634.844,9248.725,28489.215,86867.85
O43399-5,TPD52L2,220,,Isoform 5 of Tumor protein D54,1,0.999,393546,606256,645609,495645.1,46309.594,72197.06,46635.03,29817.432,166372.66,108045.39,118060.81,207399.28
O43399-6,TPD52L2,163,,Isoform 6 of Tumor protein D54,1,0.999,0,6560.2134,8481.007,14104.116,0,0,0,0,0,0,0,0
O43402,EMC8,210,1:Experimental evidence at protein level,ER membrane protein complex subunit 8,1,0.999,16723.713,20768.73,15890.248,0,0,0,0,0,0,0,0,6049.7275
O43427-2,FIBP,357,,Isoform Short of Acidic fibroblast growth factor intracellular-binding protein,0.9522,0.999,0,12154.413,0,0,0,0,0,0,0,0,0,0
O43432-3,EIF4G3,1591,,Isoform 3 of Eukaryotic translation initiation factor 4 gamma 3,0.9999,0.9989,0,6489.4463,0,4203.412,0,0,0,0,0,0,0,0
O43447,PPIH,177,1:Experimental evidence at protein level,Peptidyl-prolyl cis-trans isomerase H,1,0.999,53754.61,92849,95307.484,75395.375,4044.062,0,0,4904.6904,20988.021,10985.943,10622.914,20250.352
O43464-2,HTRA2,361,,"Isoform 2 of Serine protease HTRA2, mitochondrial",0.9501,0.999,0,0,5501.1836,0,0,0,0,0,0,0,0,0
O43488,AKR7A2,359,1:Experimental evidence at protein level,Aflatoxin B1 aldehyde reductase member 2,1,0.999,92492.484,151652,126520.016,118562.16,0,20659.691,0,0,42344.523,39253.93,10815.443,48770.35
O43491-2,EPB41L2,673,,Isoform 2 of Band 4.1-like protein 2,0.9519,0.999,12375.043,17354.777,0,13464.57,0,0,0,0,0,0,0,0
O43493-3,TGOLN2,453,,Isoform TGN48 of Trans-Golgi network integral membrane protein 2,0.9524,0.999,6578.139,7990.925,10784.753,10155.052,0,0,0,0,0,0,0,0
O43502-2,RAD51C,135,,Isoform 2 of DNA repair protein RAD51 homolog 3,0.945,0.9988,0,0,8453.582,0,0,0,0,0,0,0,0,0
O43504,LAMTOR5,91,1:Experimental evidence at protein level,Ragulator complex protein LAMTOR5,0.9524,0.999,28107.102,0,32838.074,32875.38,0,0,0,0,0,0,0,8969.005
O43505,B4GAT1,415,1:Experimental evidence at protein level,"Beta-1,4-glucuronyltransferase 1",0.9524,0.999,0,10812.131,12421.28,12754.706,0,0,0,0,0,0,0,0
O43570-2,CA12,343,,Isoform 2 of Carbonic anhydrase 12,1,0.999,58510.734,64803.176,75313.52,66226.2,0,6166.8105,0,7629.049,7234.6475,0,5765.3433,15865.527
O43583,DENR,198,1:Experimental evidence at protein level,Density-regulated protein,1,0.999,27955.633,140401.98,120453.51,89857.38,0,8207.3955,0,0,31747.629,15351.829,0,6515.042
O43592,XPOT,962,1:Experimental evidence at protein level,Exportin-T,1,0.999,19040.965,28459.027,42374.04,28304.027,0,0,0,0,0,0,1786.5886,0
O43598,DNPH1,174,1:Experimental evidence at protein level,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,1,0.999,27169.299,74926.766,56797.6,48840.645,0,936.1825,0,0,17170.156,17305.363,0,16465.934
O43615,TIMM44,452,1:Experimental evidence at protein level,Mitochondrial import inner membrane translocase subunit TIM44,1,0.999,26381.625,14934.705,13794.471,20398.246,0,0,0,0,0,0,0,6257.834
O43617-2,TRAPPC3,134,,Isoform 2 of Trafficking protein particle complex subunit 3,1,0.999,23404.17,30035.934,30774.15,0,0,0,0,0,3849.0454,0,0,10048.692
O43633,CHMP2A,222,1:Experimental evidence at protein level,Charged multivesicular body protein 2a,1,0.999,21825.482,51744.434,34154.14,36688.758,0,0,0,0,17947.605,0,4556.508,21598.076
O43660,PLRG1,514,1:Experimental evidence at protein level,Pleiotropic regulator 1,1,0.999,24781.506,9449.197,37254.68,27937.553,0,0,0,0,6683.509,0,0,0
O43663-2,PRC1,576,,Isoform 2 of Protein regulator of cytokinesis 1,0.9886,0.9989,0,0,8794.661,0,0,0,0,0,0,0,0,0
O43670-2,ZNF207,463,,Isoform 2 of BUB3-interacting and GLEBS motif-containing protein ZNF207,1,0.999,26034.486,50877.098,34225.703,31156.172,0,8191.33,6620.738,4598.331,12342.928,0,10748.815,13830.689
O43674,NDUFB5,189,1:Experimental evidence at protein level,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",1,0.999,27518.688,32954.766,0,17253.59,0,0,0,0,0,0,0,0
O43676,NDUFB3,98,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,1,0.999,36918.633,12994.771,46237.15,45981.805,0,0,0,0,0,0,0,0
O43678,NDUFA2,99,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,1,0.999,42617.36,9629.072,36437.355,29612.164,0,0,0,0,0,0,0,0
O43681,ASNA1,348,1:Experimental evidence at protein level,ATPase ASNA1,1,0.999,67222.31,100511.95,125191.41,80758.11,0,4138.0513,0,0,29164.508,11949.473,35957.367,19305.498
O43684-2,BUB3,326,,Isoform 2 of Mitotic checkpoint protein BUB3,1,0.999,161902.62,228447.73,259121.02,189344.16,0,17859.756,17033.09,0,62144.883,38637.97,41001.297,39527.516
O43707,ACTN4,911,1:Experimental evidence at protein level,Alpha-actinin-4,1,0.999,2482817.5,4449491,3817284.5,3234358.2,603690.94,537177.1,205367.62,44369.3,1290276.4,1141813.5,659993.44,1352328.2
O43708,GSTZ1,216,1:Experimental evidence at protein level,Maleylacetoacetate isomerase,1,0.999,80914.58,107795.28,114878.016,92208.79,6026.597,0,0,0,0,0,0,20035.988
O43715,TRIAP1,76,1:Experimental evidence at protein level,TP53-regulated inhibitor of apoptosis 1,0.9524,0.999,0,8864.656,7306.6763,7303.1416,0,0,0,0,0,0,0,0
O43719,HTATSF1,755,1:Experimental evidence at protein level,HIV Tat-specific factor 1,1,0.999,110705.72,194907.94,170352.72,163527.17,0,3116.7026,0,0,29047.543,27799.465,0,26061.742
O43731-2,KDELR3,220,,Isoform 2 of ER lumen protein-retaining receptor 3,0.9524,0.999,14199.948,17020.844,13933.414,16722.422,0,3317.3335,0,0,7332.0493,0,3550.4675,4808.1934
O43747-2,AP1G1,825,,Isoform 2 of AP-1 complex subunit gamma-1,1,0.999,81170.164,232243.97,293901.9,124409.92,0,3950.1885,0,0,29096.217,17277.934,17911.77,27521.447
O43752,STX6,255,1:Experimental evidence at protein level,Syntaxin-6,1,0.999,40727.93,56019.76,65537.3,53922.242,0,0,0,0,0,0,0,0
O43760-2,SYNGR2,275,,Isoform 2 of Synaptogyrin-2,1,0.999,88588.86,70398.42,69014.805,98239.4,0,7786.197,5596.5645,5851.435,35876.91,0,9159.898,40813.664
O43765,SGTA,313,1:Experimental evidence at protein level,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,1,0.999,0,62405.914,29988.68,23172.465,0,0,0,0,0,0,0,6249.2007
O43768-2,ENSA,117,,Isoform 2 of Alpha-endosulfine,1,0.999,168718.69,229930.16,284402.44,150826.05,9916.7,26512.146,0,0,53928.88,12316.791,41185.41,68872.15
O43776,NARS1,548,1:Experimental evidence at protein level,"Asparagine--tRNA ligase, cytoplasmic",1,0.999,153205.86,341446.06,306405.97,271644.97,0,40487.44,2783.4365,0,60005.93,18059.668,25257.332,80472.516
O43790,KRT86,486,1:Experimental evidence at protein level,"Keratin, type II cuticular Hb6",1,0.999,14995.502,258225.17,10725.724,8513.754,14356.889,0,0,0,36125.22,31836.791,0,0
O43795-2,MYO1B,1078,,Isoform 2 of Unconventional myosin-Ib,0.9999,0.999,11603.686,15606.495,14375.199,13775.076,0,0,0,0,5076.519,0,0,0
O43795,MYO1B,1136,1:Experimental evidence at protein level,Unconventional myosin-Ib,1,0.999,345715.16,480311.28,329634.9,388492.12,1432.9751,1640.2225,2898.0486,0,35189.484,3127.3242,17859.213,22700.836
O43809,NUDT21,227,1:Experimental evidence at protein level,Cleavage and polyadenylation specificity factor subunit 5,1,0.999,182252.81,226032.33,208038.55,187275.48,4940.229,10792.51,12297.221,7338.4893,48185.977,23661.557,29308.912,23646.324
O43813,LANCL1,399,1:Experimental evidence at protein level,Glutathione S-transferase LANCL1,1,0.999,68553.06,55826.258,121808.41,18937.307,0,0,0,0,18363.916,0,0,31141.787
O43818,RRP9,475,1:Experimental evidence at protein level,U3 small nucleolar RNA-interacting protein 2,1,0.999,0,0,13787.549,8184.9453,0,0,0,0,0,0,0,0
O43823,AKAP8,692,1:Experimental evidence at protein level,A-kinase anchor protein 8,1,0.999,16462.922,17791.441,14205.749,28304.16,0,0,0,0,0,0,0,0
O43824,GTPBP6,516,2:Experimental evidence at transcript level,Putative GTP-binding protein 6,1,0.999,0,20433.172,15668.301,30109.566,0,0,0,0,0,0,0,0
O43826-2,SLC37A4,451,,Isoform 2 of Glucose-6-phosphate exchanger SLC37A4,0.9506,0.999,0,0,0,8822.484,0,0,0,0,0,0,0,0
O43837,IDH3B,385,1:Experimental evidence at protein level,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",1,0.999,115205.19,109553.08,123731.41,109745.766,0,0,0,0,4854.329,0,0,19523.854
O43847-2,NRDC,1219,,Isoform 2 of Nardilysin,1,0.999,0,16778.932,23719.91,6691.3745,0,0,0,0,2680.6013,0,0,5980.5254
O43852-3,CALU,323,,Isoform 3 of Calumenin,1,0.999,155485.11,216820.72,229559.39,222530.45,0,11263.341,12788.557,4257.8945,36275.297,45421.15,9715.139,25596.121
O43865,AHCYL1,530,1:Experimental evidence at protein level,S-adenosylhomocysteine hydrolase-like protein 1,1,0.999,21923.637,37256.26,38479.945,12593.842,0,0,0,0,0,0,0,7318.8447
O43896,KIF1C,1103,1:Experimental evidence at protein level,Kinesin-like protein KIF1C,0.9999,0.999,4513.132,7730.8604,19420.596,0,0,0,0,0,0,0,1526.5599,0
O43920,NDUFS5,106,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,1,0.999,29978.047,0,33477.06,35174.47,0,0,0,0,0,0,0,0
O60216,RAD21,631,1:Experimental evidence at protein level,Double-strand-break repair protein rad21 homolog,1,0.999,46122.84,107665.195,105144.75,97546.63,0,0,0,16744.854,11784.17,0,0,0
O60220,TIMM8A,97,1:Experimental evidence at protein level,Mitochondrial import inner membrane translocase subunit Tim8 A,1,0.999,75406.98,25202.97,30621.105,55779.75,0,7409.788,0,0,0,0,9204.154,11020.077
O60231,DHX16,1041,1:Experimental evidence at protein level,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16,1,0.999,6933.191,19221.645,14619.987,19297.102,0,0,0,0,0,0,0,0
O60232,ZNRD2,199,1:Experimental evidence at protein level,Protein ZNRD2,1,0.999,13869.557,40583.11,34904.152,29917.04,0,0,0,0,0,0,0,0
O60256-2,PRPSAP2,329,,Isoform 2 of Phosphoribosyl pyrophosphate synthase-associated protein 2,1,0.999,44641.96,104411.92,155269.34,60643.93,0,0,3776.1372,0,18276.963,4280.444,0,16868.7
O60264,SMARCA5,1052,1:Experimental evidence at protein level,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,1,0.999,411958.2,390519.7,394643.2,434920.47,11346.964,0,6009.157,6589.673,80425.45,29432.14,23163.145,70755.96
O60271-4,SPAG9,1307,,Isoform 4 of C-Jun-amino-terminal kinase-interacting protein 4,1,0.999,23109.006,46119.664,45022.77,55175.33,0,0,0,0,0,0,0,0
O60287,URB1,2271,1:Experimental evidence at protein level,Nucleolar pre-ribosomal-associated protein 1,0.6715,0.9903,70008.84,369527.16,26779.549,0,61769.676,59914.805,33807.05,29461.72,26824.484,59211.562,24831.238,32908.535
O60306,AQR,1485,1:Experimental evidence at protein level,RNA helicase aquarius,1,0.999,12734.49,12894.42,23994.348,2758.1145,0,0,0,0,0,0,0,0
O60313-10,OPA1,1015,,"Isoform 4 of Dynamin-like 120 kDa protein, mitochondrial",1,0.999,142005.53,176381.19,171481.34,149702.88,0,0,0,0,0,0,0,7764.9854
O60341-2,KDM1A,876,,Isoform 2 of Lysine-specific histone demethylase 1A,1,0.999,105506.3,107222.84,199954.34,194445.98,0,0,0,0,0,0,6360.9805,12794.674
O60437,PPL,1756,1:Experimental evidence at protein level,Periplakin,1,0.999,11005.836,8992.916,32076.68,40132.004,0,0,0,0,0,0,0,0
O60476,MAN1A2,641,1:Experimental evidence at protein level,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",0.9999,0.999,6380.6924,9980.559,0,0,0,0,0,0,0,0,0,0
O60493,SNX3,162,1:Experimental evidence at protein level,Sorting nexin-3,1,0.999,36869.57,155249.19,122887.76,91880.17,5036.5063,14817.774,0,0,7380.0195,7099.968,6442.375,24327.66
O60502-4,OGA,863,,Isoform 4 of Protein O-GlcNAcase,1,0.999,9261.019,37278.75,49480.54,9759.815,0,6911.4146,0,0,2343.446,0,0,0
O60506,SYNCRIP,623,1:Experimental evidence at protein level,Heterogeneous nuclear ribonucleoprotein Q,1,0.999,929209.9,1226952.6,1206382,1145587.5,153667.06,145059.16,195307.95,113733.64,339441.62,315325.3,209985.98,346140.53
O60524-3,NEMF,1055,,Isoform 3 of Nuclear export mediator factor NEMF,1,0.999,0,6891.385,8175.201,22402.02,0,0,0,0,0,0,0,0
O60547,GMDS,372,1:Experimental evidence at protein level,"GDP-mannose 4,6 dehydratase",1,0.999,0,30554.672,26236.898,14369.386,0,0,0,0,5840.105,4333.995,0,5117.536
O60563-2,CCNT1,184,,Isoform 2 of Cyclin-T1,0.9524,0.999,7384.093,0,7030.101,0,0,0,0,0,0,0,0,0
O60568,PLOD3,738,1:Experimental evidence at protein level,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3,1,0.999,21976.518,50167.83,22219.088,71057.56,0,0,0,0,2478.8955,0,0,4038.327
O60573,EIF4E2,245,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 4E type 2,0.9985,0.999,0,6721.241,8558.962,16117.102,0,0,0,0,0,0,0,0
